1000	8.8904000000e+04
11000	7.4979160000e+05
21000	9.1738330000e+05
31000	1.2652250000e+06
41000	1.6736956000e+06
51000	2.1166085000e+06
61000	2.5711543000e+06
71000	3.0133337000e+06
81000	3.4669998000e+06
91000	3.9520207000e+06
101000	4.4028584000e+06
111000	4.8437626000e+06
121000	5.3868292000e+06
131000	5.7793375000e+06
141000	6.2715835000e+06
151000	6.7552997000e+06
161000	7.2091250000e+06
171000	7.6834670000e+06
181000	8.1779041000e+06
191000	8.6823624000e+06
201000	9.1442623000e+06
211000	9.6224958000e+06
221000	1.0104741900e+07
231000	1.0584008100e+07
241000	1.1162962700e+07
251000	1.1677983400e+07
261000	1.2101529100e+07
271000	1.2610254300e+07
281000	1.3100579300e+07
291000	1.3569504200e+07
301000	1.4073491400e+07
311000	1.4594395900e+07
321000	1.5100408400e+07
331000	1.5640679100e+07
341000	1.6113595700e+07
351000	1.6634149900e+07
361000	1.7073666900e+07
371000	1.7661012800e+07
381000	1.8161479200e+07
391000	1.8643849700e+07
401000	1.9128320900e+07
411000	1.9618708400e+07
421000	2.0106191800e+07
431000	2.0644504100e+07
441000	2.1155970700e+07
451000	2.1560120700e+07
461000	2.2116266700e+07
471000	2.2683162500e+07
481000	2.3243400000e+07
491000	2.3743433100e+07
501000	2.4340399900e+07
511000	2.4857062300e+07
521000	2.5310841900e+07
531000	2.5828620800e+07
541000	2.6327920800e+07
551000	2.6926191500e+07
561000	2.7430650200e+07
571000	2.7958170800e+07
581000	2.8432754200e+07
591000	2.9139616400e+07
601000	2.9659770800e+07
611000	3.0166266800e+07
621000	3.0880679100e+07
631000	3.1157870800e+07
641000	3.1889079200e+07
651000	3.2502045700e+07
661000	3.2971025100e+07
671000	3.3246837500e+07
681000	3.3968587500e+07
691000	3.4263991800e+07
701000	3.5050237600e+07
711000	3.5425720800e+07
721000	3.6298133300e+07
731000	3.6573595900e+07
741000	3.7119550000e+07
751000	3.7586024800e+07
761000	3.8666837300e+07
771000	3.9243075000e+07
781000	3.9520775100e+07
791000	3.9982774700e+07
801000	4.2836524900e+07
811000	4.1129791900e+07
821000	4.2211387600e+07
831000	4.2477016700e+07
841000	4.3697029100e+07
851000	4.3814945900e+07
861000	4.4475312500e+07
871000	4.5606762600e+07
881000	4.5586941800e+07
891000	4.5867091700e+07
901000	4.6257200000e+07
911000	4.6837295800e+07
921000	4.7588512700e+07
931000	4.8125570700e+07
941000	4.8917812600e+07
951000	4.9577695800e+07
961000	4.9983112500e+07
971000	5.0766558300e+07
981000	5.1296891400e+07
991000	5.1654670600e+07
